USERPROFILE_HISTORY_ID,USERPROFILE_ID,ACCESSCATALYST,OLD_VALUE,NEW_VALUE,MODIFIED,REASON,MODIFIEDBY,CHANGED_BY,CHANGED_DATE,CHANGED_BY_DEPUTY,CHANGE_TYPE,VALID_FROM,APPROVED_BY,RECORD_NUMBER,VALID_TO,IS_TIMELINE,APPROVED_ON,REASON_FOR_CHANGE_IN_VALUE,CHANGED_BY_ROLE,PRIMARY_RECORD,APPROVED_BY_DEPUTY,CHANGE_FROM_COMMON_TYPE,CHANGE_FROM_PROCESS_ID,INTEGRATION_ID,INTEGRATION_VERSION,INTEGRATION_TYPE,INTEGRATION_MODE
417,4,70,Azure Fundamentals,Scrum Master,2023-01-27 13:09:39,Profile value updated from 'Azure Fundamentals' to 'Scrum Master' for role alignment.,shouston,277,2023-01-27 13:09:39,768,2,2023-01-02,137,417,2023-06-20,0,2023-01-28 13:09:39,Profile value updated from 'Azure Fundamentals' to 'Scrum Master' for role alignment.,5,631,885,8,89,0,0,0,0
418,4,70,Running,Hiking,2023-05-08 13:09:39,Profile value updated from 'Running' to 'Hiking' for role alignment.,michael19,871,2023-05-08 13:09:39,887,4,2023-03-13,150,418,2023-06-26,0,2023-05-21 13:09:39,Profile value updated from 'Running' to 'Hiking' for role alignment.,6,217,729,5,94,0,0,0,0
419,4,72,Python,Power BI,2023-03-18 13:09:40,Profile value updated from 'Python' to 'Power BI' for role alignment.,olawrence,18,2023-03-18 13:09:40,402,2,2023-03-03,973,419,2023-07-17,1,2023-03-22 13:09:40,Profile value updated from 'Python' to 'Power BI' for role alignment.,1,553,988,10,83,0,0,0,0
420,4,72,Python,Excel,2023-09-10 13:09:41,Profile value updated from 'Python' to 'Excel' for role alignment.,xhill,921,2023-09-10 13:09:41,492,2,2023-06-09,119,420,2024-01-23,1,2023-10-03 13:09:41,Profile value updated from 'Python' to 'Excel' for role alignment.,2,715,804,3,94,0,0,0,0
421,4,74,Excel,SQL,2023-01-15 13:09:42,Profile value updated from 'Excel' to 'SQL' for role alignment.,ccoleman,958,2023-01-15 13:09:42,980,1,2022-11-05,147,421,2023-06-18,1,2023-01-17 13:09:42,Profile value updated from 'Excel' to 'SQL' for role alignment.,10,156,770,5,43,0,0,0,0
422,4,74,SQL,Power BI,2024-01-26 13:09:43,Profile value updated from 'SQL' to 'Power BI' for role alignment.,jjohnson,292,2024-01-26 13:09:43,497,2,2023-11-04,924,422,2024-05-16,0,2024-02-08 13:09:43,Profile value updated from 'SQL' to 'Power BI' for role alignment.,10,368,793,7,24,0,0,0,0
423,4,81,AWS Certified,Scrum Master,2023-08-11 13:09:44,Profile value updated from 'AWS Certified' to 'Scrum Master' for role alignment.,jessicarodriguez,691,2023-08-11 13:09:44,844,4,2023-07-08,143,423,2023-12-21,0,2023-09-07 13:09:44,Profile value updated from 'AWS Certified' to 'Scrum Master' for role alignment.,5,195,218,7,56,0,0,0,0
424,4,81,Azure Fundamentals,AWS Certified,2024-01-31 13:09:44,Profile value updated from 'Azure Fundamentals' to 'AWS Certified' for role alignment.,jcompton,48,2024-01-31 13:09:44,169,1,2023-11-25,682,424,2024-07-04,1,2024-02-06 13:09:44,Profile value updated from 'Azure Fundamentals' to 'AWS Certified' for role alignment.,8,400,893,1,71,0,0,0,0
425,4,82,Java,Python,2022-12-05 13:09:45,Profile value updated from 'Java' to 'Python' for role alignment.,yvonne72,148,2022-12-05 13:09:45,997,3,2022-10-28,460,425,2023-02-26,0,2023-01-02 13:09:45,Profile value updated from 'Java' to 'Python' for role alignment.,7,161,794,1,72,0,0,0,0
426,4,82,PMP,Azure Fundamentals,2023-09-22 13:09:46,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,mauricestanley,820,2023-09-22 13:09:46,2,3,2023-06-28,602,426,2023-12-21,0,2023-09-28 13:09:46,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,2,725,957,3,16,0,0,0,0
427,4,82,Photography,Cycling,2023-03-08 13:09:47,Profile value updated from 'Photography' to 'Cycling' for role alignment.,tiffany25,465,2023-03-08 13:09:47,340,5,2022-12-29,147,427,2023-08-18,0,2023-03-16 13:09:47,Profile value updated from 'Photography' to 'Cycling' for role alignment.,3,210,130,2,6,0,0,0,0
428,4,85,Photography,Running,2022-10-29 13:09:47,Profile value updated from 'Photography' to 'Running' for role alignment.,allison88,659,2022-10-29 13:09:47,632,5,2022-10-13,868,428,2023-01-26,0,2022-11-20 13:09:47,Profile value updated from 'Photography' to 'Running' for role alignment.,10,996,160,9,40,0,0,0,0
429,4,85,Excel,SQL,2023-10-07 13:09:48,Profile value updated from 'Excel' to 'SQL' for role alignment.,vreyes,787,2023-10-07 13:09:48,888,4,2023-07-26,234,429,2023-11-14,0,2023-10-12 13:09:48,Profile value updated from 'Excel' to 'SQL' for role alignment.,1,711,644,8,94,0,0,0,0
430,4,90,Running,Photography,2024-02-24 13:09:49,Profile value updated from 'Running' to 'Photography' for role alignment.,gonzalesrobert,424,2024-02-24 13:09:49,451,1,2024-01-15,916,430,2024-07-09,1,2024-03-04 13:09:49,Profile value updated from 'Running' to 'Photography' for role alignment.,10,46,636,7,93,0,0,0,0
431,4,90,Hiking,Cycling,2024-05-26 13:09:50,Profile value updated from 'Hiking' to 'Cycling' for role alignment.,maddoxjose,556,2024-05-26 13:09:50,783,1,2024-02-19,651,431,2024-09-05,1,2024-06-11 13:09:50,Profile value updated from 'Hiking' to 'Cycling' for role alignment.,5,161,692,3,27,0,0,0,0
432,4,92,PMP,Azure Fundamentals,2023-04-17 13:09:51,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,danielhinton,708,2023-04-17 13:09:51,902,4,2023-02-10,697,432,2023-08-27,1,2023-05-10 13:09:51,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,5,579,642,3,47,0,0,0,0
433,4,92,Hiking,Photography,2023-04-27 13:09:51,Profile value updated from 'Hiking' to 'Photography' for role alignment.,osmith,357,2023-04-27 13:09:51,758,2,2023-04-11,15,433,2023-09-07,0,2023-05-01 13:09:51,Profile value updated from 'Hiking' to 'Photography' for role alignment.,3,600,441,10,64,0,0,0,0
434,4,95,PMP,Azure Fundamentals,2023-09-30 13:09:52,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,ericaoneill,57,2023-09-30 13:09:52,190,3,2023-08-06,267,434,2024-01-18,1,2023-10-30 13:09:52,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,5,208,363,4,58,0,0,0,0
435,4,95,Excel,SQL,2022-11-29 13:09:53,Profile value updated from 'Excel' to 'SQL' for role alignment.,nsullivan,577,2022-11-29 13:09:53,262,5,2022-10-21,141,435,2023-02-06,0,2022-12-20 13:09:53,Profile value updated from 'Excel' to 'SQL' for role alignment.,5,507,859,1,10,0,0,0,0
436,4,96,PMP,Azure Fundamentals,2023-05-21 13:09:56,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,uschroeder,97,2023-05-21 13:09:56,356,4,2023-04-01,856,436,2023-10-13,0,2023-06-19 13:09:56,Profile value updated from 'PMP' to 'Azure Fundamentals' for role alignment.,2,112,103,7,17,0,0,0,0
437,4,98,Azure Fundamentals,AWS Certified,2024-02-12 13:09:57,Profile value updated from 'Azure Fundamentals' to 'AWS Certified' for role alignment.,david91,823,2024-02-12 13:09:57,359,5,2024-01-20,722,437,2024-04-12,0,2024-02-27 13:09:57,Profile value updated from 'Azure Fundamentals' to 'AWS Certified' for role alignment.,1,454,268,9,31,0,0,0,0
438,4,98,Hiking,Cycling,2023-06-08 13:09:58,Profile value updated from 'Hiking' to 'Cycling' for role alignment.,rmccoy,629,2023-06-08 13:09:58,988,1,2023-03-28,709,438,2023-10-20,1,2023-06-13 13:09:58,Profile value updated from 'Hiking' to 'Cycling' for role alignment.,2,25,767,2,47,0,0,0,0
